codigo,producto,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152
P069,"Aceites, grasas lubricantes y otros aceites preparados",3.77845242347109e-08,0,0,0,0,0.000104581707386401,0.00010982933447804,0.000105946971710588,0.00013775009934993,0.000757627051736907,0,0.00137218715365338,0,0.00174057384002243,0.000752911429751143,0.000123666098733874,0.000932103235406297,0.00152530357405948,0.00843534941815922,0,0.00086027521777613,0,0.00225138423349397,0.00122982165936121,0.0022742434273752,0,0.00761089606969264,0.00826880711956111,0.0153244485189686,0.00358557503929352,0.000835660190310249,0.00445610524735545,0.00493481080635433,0.000582249567832499,0,0.00107148686821227,0.0010365176583785,0.000626694750328692,0.000717172047797573,0.00306118764393842,0.00164505279452359,0.00179722496144534,0.000236275576719885,0.000341017236601109,0.0015394010101454,0.00141637941013948,0.000183682009480777,0.000682729258072874,0.00130700166770373,0.000374686765778451,3.5983813844403e-05,0.000137781586315147,0.00102397640676435,4.95256848538993e-05,0.000272430812185224,0,0.00218617842337847,0.00221660747711818,0.0014343728629835,0.00125817371252845,0.000245469665876961,0.000183710067018374,0.00677823515100925,0.00164411950322504,0.00130098154531832,4.04449314751856e-05,0.000738149327072966,0.000240994058627295,0,0.000498897699836124,0.000123142425796795,0.00223218231049877,0.00100602826632829,0.00158276815512923,0.000203357734830117,0.000288320589696131,9.17521503635332e-05,7.1103726239726e-05,0.000346144065240603,0.000122982499059971,0.00139919932211139,4.00587142907458e-05,0.00126564865339071,0.00115830974610808,0.000148861026463656,0,0,0,0,0.0013976883973382,0,0.000566802864221203,0.000706727445745623,0.00383230862701528,0.0009875674810013,0.000109275128202076,0,0.000133763511987175,0,0.00209680058222038,0.00101904629639214,0.000454544993566594,0.0178040225673411,0.0062115095461643,0.0080975400013855,0.00743513745814885,0.00250529404296086,0.00263083804274243,0.00572060014461223,0.00263672906106906,0.000192889633471039,4.73032961269853e-05,0.000338658853749825,8.70636071365647e-05,2.37731568977279e-06,6.83529528984038e-05,0.000373740461121459,0,5.14796440155158e-05,0.000494741849878446,0.000854492050736266,0.00138897308888231,0.000485334225260925,0.000549210537875672,0.00325551600867003,0.000522509358214648,0.000641205365264212,0.00131623447922093,0.000637052476833609,9.91102367025421e-05,0.000941384246891345,0.00465105154326343,0.00177334229209741,0.00284857887363221,0.00663718785133906,0.00392743535688826,0.00170896684323728,8.04183285244148e-05,0.000148125297475747,0.000235421529809207,0.000277875444931713,8.84548326477899e-05,0.000362701415023467,0.000205548969934847,0.000462247601188555,0.00278087364164318,4.05627651274212e-05,0.000675739584067904,0.000413125705081452,0,0,0
P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",0,0,0,0,0,0,0,0,0,0,0,0,0.00207166321387965,0,0.000794967623627837,0,0,0,0,0,0,0,0.000318523044827943,0,0.000321757135184018,0,0,0,0,0,0.00430075236660244,0,0.00127999102053037,0,0,0.0056934950637615,0.00388327016609738,0.0016929750477331,0.00195271950097593,0.000466102177708039,0.000194935761950436,0.000401995156285324,0.000268937822467604,0.00028156919029601,0.000178222512317899,0.000178878807613569,0,0,0.00146570361895902,0.0125272641650944,0.036141358837418,0,0.00116500899928705,0,8.93118488631601e-05,0,0.00108697774090921,0,0.00062021772613386,0.000113419847610547,2.01870774205585e-05,0.000465124772233685,0.0024395438641189,0.000509386012548022,0.000443460162987064,0,0,0.00253217230509579,0,0.00524201694347474,9.57300201181396e-05,0.00760655821354033,0.00124352226500511,0.00174742204576092,0.00308089957609637,0.00230357957639753,0.00328677851793131,0.0175674547948304,0.026917267959923,0,0.211620973135768,0.00158472441580624,0,0.00460214189527848,0,0,0,0.000666286429865273,0,0,0,3.98728485645119e-08,0.0112870912433372,3.17542236839349e-08,0.00199164087885194,0.000275853219208387,0,0,0,4.79586593782708e-05,0.00062239765959058,6.15086933921154e-05,0.000686668661908202,0,0.000381699718470446,0.0739149707162666,0,2.7071548803729e-06,0,0.00275034138508493,0.00342763920792717,0,6.9325610173592e-06,0,0,0,0,0,6.65222506684579e-07,0,0,2.02157755890263e-08,0,0,8.52769705867382e-06,0,0,2.56085353055281e-08,0,0,0,1.18557076459061e-08,0,0,0.000171909231922061,0.00203206308013726,0,0,0,0,0,0.000104147317171338,0.000185752581345612,5.97149566058946e-05,0.00035330809468438,0.000242372615578476,5.01074303103177e-05,0.000122952445781611,2.72128122476919e-05,0,0,0
P071,"Abonos, fertilizantes y pesticidas",0.224357774353562,0.167781768819851,0.124750058992396,0.266077733193403,0.252185195769675,0.069822677807361,0.0644250721704024,0.062147706995848,0.080803185544876,0.159607166841321,0.0715489031611937,0.139067163816366,0.0750545736406882,0.152288254495375,0.188322868626107,0.0571187576431912,0.0483230783558324,0.0392244187597626,0.0803244283091083,0.14054076235422,0.0079205881763743,0,0.000163268858350503,0.00705134628381934,0.000164926591594024,0.0152761462245874,0.00180821702168554,0.0224763019190913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5198457446569e-05,0,0.000115559096285035,0,0,0,0,7.80808219392026e-08,0,0.00413193208900091,0,0.00125697109890935,4.07292379379908e-08,2.68972209789577e-06,0,0,0,0,0,0.227682073103278,0,0.00076164310515347,0.00410345088747683,0.0252016226936836,0.000195342872180922,0,0,0,0,0,0,0,1.9943161908584e-07,0,0,0,0,0,0,0,0,3.36509426020097e-08,0,0,0.000159076037966591,0,0,0,0,0,5.38558417137284e-05,0,0,0,0,0,0.000148224549949168,0,4.81279731457201e-06,2.58506488669439e-06,0,7.63475183746091e-06,0,0,0,0,0,0.000390700213145125,0,0,0.000190435473311074,0,0,0.000102093429471308,0,0,5.48112957070091e-09,0.0115311705591431,0,0.000306273757170628,0,0,0,9.0748913290783e-05,0,0.00229078824912211,0.000223052818472461,0.00519321885866314,2.65732955234224e-05,1.89613947469207e-05,0.000125425215113421,0.00110238669415511,0.000330031952101427,1.95101344069302e-06,0.00258955457306316,0.00132499864311418,3.47609844317575e-06,3.08640646847486e-05,0,0,0
P072,"Pinturas, barnices, tintas y productos relacionados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102699713720941,0,0.000384213857328096,0,0,0,0.0019218174789874,8.64874613456309e-05,0,8.73656027209603e-05,0,9.70798077746335e-08,0,0,0,7.93791372378992e-05,0.00012469120196854,6.09515932353199e-05,8.49466913392933e-10,3.58758307276679e-16,0,0.000133053437441327,9.43585385051614e-05,0.000106598411815831,0.000941966855109525,0.000294542912825531,0.000716738134723653,0.000845190596429507,0.000989626605978741,0.000111134342558496,0.000103810061727676,0.00217583794592025,0.000226890631885582,3.36759393043531e-05,0.000217619750533653,9.71739098147186e-06,0.000160753562384294,0.000248785918677236,3.84560000853931e-05,0.000113078102917339,0.000141649569331851,8.8780138182517e-05,0,0.00809520450614972,0.00253158209709219,0.00256349282221912,0.00443238629322247,0.00534248626020001,0.012297593508533,0.0106733206158984,0.0164956260899143,0.0449086739846431,3.66513502536233e-05,0,7.53840084141144e-05,9.11330029866541e-05,0.0866699823217768,0.0015679313097435,0.000613860241943854,0.000555394992654232,0.00918456791761591,0.0113559132142666,0.0582705845210394,6.14828460331113e-07,0.0013027636074446,0.00218494933768864,9.95472162159769e-05,0.0109014177693978,0.0112548877456053,0.000905062732073444,0,0,8.82563718174448e-05,0,0.00699186221229353,0.00319525219683726,0.00498485180557522,0.0194781416508419,6.60907355140474e-06,0.000222591566735036,0.00189614459427541,4.30141031644245e-08,0.00471234922939207,0.00106735271989543,0.000878674721957676,0.0175046873038711,0.000674515319791235,0.0125617837128388,0.000202139088909869,0.000218992003225417,0.00034119252426093,0.0013825164875654,0.00139995893790615,0.00123459065915316,0.00160961987448895,0.000215423727070276,0.000109306435296625,0.000748820628448143,0.0016497819156206,0.00120062573351406,0.000641377320933527,0.00125428307258004,2.06187663971309e-10,0.000328662784194088,0.000939864588506605,0.00132412334534749,0.00120865992627536,0.00117847371442409,0.00465105853080831,0.000235124232957161,0.0024681692617246,0.00391606088860716,0.000829542855501893,0.00275262857233823,0.000350181320596612,0.000694441591742342,0.00616729744526047,0.00341451427224166,0,0,0.00389019792974869,0.00393727457971023,0.00421321824689919,0.00237653208772615,0.00219322682521174,0.00176157518566803,0.00169359716979719,0.00195990921693958,0.000318280034158867,0.00286991333988761,0.00198575119680416,6.66963499252224e-05,0.00385668980207845,0.00126510759717315,0,0,0
P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",2.24690094127948e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163958552416389,0.000325324155449115,0,0,0,0.000429328728766205,0.00106624737596844,0.00150058847552818,0.000320331255307632,0.00151582454336046,0,1.08357010795707e-08,0,0.00316351339649782,0.00307569951128396,2.606261926426e-06,1.66263582348463e-05,3.89569168388949e-07,0.00110726159535258,0.0051067990374219,0.0015464918664622,0.00352976902956703,0.000957116052649931,0.00103249368782032,0.00117576599245761,0.000364581060919089,0.000599872743015433,0.000829066859914917,0.00147171200303205,0.000775681675753144,0.000737550126536491,0.00023261496854372,0.00196847828021212,0.00106332749576587,0.000458590659148583,9.0333187722979e-05,0.000323509830559604,0.000269671922141728,2.30369942902123e-05,8.18598869853816e-05,0.00169465481793436,0.00194870080642721,0.00196930098632424,0.000739931910177875,0.000757877893531926,0.00212564124580843,0.000312694877210604,8.17236022162638e-05,0.000370801897228318,0.000319919245767149,2.13835067691177e-05,0.000323691534364811,9.05007337139649e-07,0,1.79341842927223e-06,0.00304346625550669,0.000333826908483763,0.00561065188594541,0.00349526583917609,0.00469133801314386,0.00221965098156452,0,0.000374109566836494,9.48194635000776e-05,0.000202985012281762,3.81333553809894e-05,0.000200179210064302,0.000484850427166241,0.000468632700049768,0.000689010134471888,0,0,0.00214282440373521,0,0.0187436394245692,0.00187030221833383,0.000287273781328811,0.00259562017108067,0.00345492767058618,0.000263599722719867,0.000329740179140522,0.000707351296236586,0,0,7.76232015710433e-06,6.24902458858489e-06,0.000691572561181527,0.00587518340882005,0.000291590806093573,0.000206178672627842,6.33686955395026e-05,0.00025922141203742,0.000263933618707241,0.000890448043105323,0.0247469048277977,0.0028380846944572,0.000201078062314595,0.00075223615237056,0.00020614042205736,0.000204900881528728,1.89751191982444e-05,0.000219430780467843,2.28716973160906e-10,0.000505850011924018,0.00151806922831582,0.00163821489178814,0.000169784241825995,0.000390900892209541,0.000331974605042197,0.000255812826270124,0.000165523123331846,0.000128135765591691,3.77458324350377e-05,0.00597499366976195,0.000117097737855661,0.000999548325120358,0.00130709397653824,0.00117300436406044,1.49702897379547e-06,5.70664195234452e-05,0.00170502401486634,0.0028365572205262,0.00144762772095779,0.000489411391024592,0.00052851883434428,0.000338389386599394,0.00105559862592929,0.00187092174862888,0.00246885282381324,0.00524336747494602,0.00328994747195299,0.000723864343456591,0.00323615710478677,0.00734161894862188,0,0,0
P074,Otros productos químicos,0,0.000693307101697336,0,0,0,0.00289623880257965,0.0030415642288334,0.00293404781918788,0.00381478934286692,0,0,0.000274878235546349,0,0.002007422592825,0.000579749176026559,0,0,0.00753597597337954,0,0,0,0.000858269230906233,0.00207747484833378,0,0.000113583481310247,0.016957497848018,1.313316382317e-10,0,0.000138151773349954,0.000912013015578717,0.00657112956490704,0.0182381864436991,0.00600133041572097,0,1.82484897216762e-08,9.54060437404341e-06,0.0077711478773861,0.00138659153756952,0.00150378376316241,0.00976316065230325,0.00305365785846452,0.00748557535261527,0.0121791743009448,0.015240346249435,0.00655166068816824,0.00644119741094195,0.0029119320896142,0.00122716521471558,0.00411412506855441,0.00149080078366865,8.24673815327573e-08,0.00299070210357638,0.0186071696666397,0.0439553479471492,0.0166968263252564,0.00318898648324443,0.0393983421047804,0.0127757648424746,0.0872401740137701,0.0271414411145504,0.0331709202033978,0.0988123803369403,0.0272220171163903,0.0262129344954456,0.0215874264077386,0.000401471080886329,0.0177346026082484,0.00324676561413756,0,0.00677557992313105,0.108064284956255,0.315818261786239,0.214850643301696,0.155299743708972,0.159435840348824,0.380501384424263,0.0382069904247248,0.00792519102447557,0.00179418898534025,0.0134146877660133,3.08084717539211e-05,0.00493264010507202,0.00474222084425873,0.00959447308244226,0.00185250163617064,0,0,0.0264348395723606,0,0.0333694445779119,0.00584558955913413,0.046591963773882,0.0517409067029397,0.000855339856831512,0.0011680800132223,0.00744951812002112,0.0229239698394011,0.00100933697686659,0.0049119805639716,0.0017463659445012,0.00188710779255107,0.000644426845310122,0.0118543819277015,0.000155507764728,0.000107736331616274,0.00123497631668727,0.000179383030342811,0.00468737953340401,0.000154766147225236,0.00409426198785145,0.000285902755393648,1.03677120878284e-05,0.000288650297738695,0.000215545163247145,0.000152383458421268,8.33727335847682e-05,0.000171013662738198,5.69853274241731e-10,5.95007305417699e-05,0.000138563929165109,0.00433467484097037,0.00373501077533328,0.00252324975595103,0.000101813299647556,0.000239179658567094,8.26867000281597e-05,0.000517428995203616,0.000111362269461373,0.000333786727054837,1.31000055685748e-05,0.000419042557793463,0.00336692577786583,0.00835980729425767,0,0.0807524696655362,0.0177324289057867,0.00343916380038995,0.00188034980731745,0.00198747739069489,0.00109409062242088,0.00160982286494171,0.000590910712275898,0.024345294538186,0.0345398121404315,0.014422395877562,0.000855664518831974,1.39846508563017e-07,0.000484219491094296,0.00576266952534148,0,0,0
P075,Productos farmacéuticos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378458569035315,0.019291731437011,0.013111839354741,0.0550302702362602,0.0132449690415757,0.00255987713314644,0,0,0.00175396608467165,0.00231043958877295,0,0,0,0,0,0,0.000116793761258593,0.000341558572853891,0.000385842768165272,0.00178631406052518,0.000366172088119832,0.000940169246220627,4.04540785577085e-06,2.63823065824598e-05,0,4.10365994584836e-08,0.00265916886169707,0,5.46876067371635e-05,6.49615764293e-09,0,0.00240126457780119,0.0114606712069068,0.0071397856103597,0.000642155728318571,0,3.18611730089983e-06,2.94997643492163e-06,1.11143015605316e-09,0,0,0,0,0,0,0,2.01136570816088e-08,0,0,0,0.00603333529441652,0,0.00554778530992915,0.00230759945696188,0.122140684998695,1.4634001807499e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313966112575895,0,0,0.00037906576606193,4.97362897180071e-06,0,0.000161628539471578,0,0,0,0,0,5.38200304354488e-05,0,0,0,0,0,2.04289290039731e-06,2.65918817901755e-07,0,0,0,0,0,0,1.02986991889355e-06,5.86328952386442e-05,0,2.61464938325982e-06,0,0,0,0.000206315028580267,0,3.50283570990157e-05,5.39625033019907e-06,8.98987348731045e-06,9.8226017547199e-07,0,0,3.04547012604507e-06,0,0,0,0,0,0.000527790308876831,0.000261428235401557,6.20191512890567e-05,1.91170399452052e-05,6.94094146731151e-07,7.13131516084148e-05,0.00570391846750662,0.0178358453309464,0.00912590783875068,0.00037075347711795,0,0.00445289643297162,0.0018708722847216,0,0,0
P076,Productos de caucho y plástico,0.00934134507092762,0.00299517745798432,0.00606022333008124,0.00530821851513437,0.011273421552801,0.0675882583442015,0.0686798845347225,0.0660887686278297,0.0861391581645933,0.000166538527385958,0.019932287949,0.0370560089909531,0.0148330325666283,0.00201467035885659,0.000267301702729167,0.000553235768685103,0.00375016263951212,0.00905198852942456,0.0273121587077882,0.00146372342024787,0,0.00164066832646631,0.0080855154440412,0,0.00788603311009667,0.0296580600584502,0.00486739058400199,0.00716573625833898,0.00188381546893367,0.0117471873816787,0.00320018594834677,0.0114448947854181,0.0135755335189011,0.00036238822583734,0.000398484177690852,0.00116691286575991,0.0255728004483147,0.0101197337518251,0.0110485837063638,0.0222595707752436,0.0066729283941799,0.0195353824002732,0.0127127572220052,0.0145991834493032,0.0145259354612126,0.0131896566725711,0.0138035543189814,0.0105173969625864,0.0218902660383353,0.00978171719823511,0.00442891087061719,0.0184289410178818,0.0196276464863245,0.00331378426905937,0.00700605601941112,0.0134397165149117,0.050360980237034,0.0587405202426736,0.0105982637273714,0.016682999794597,0.00742300865193085,0.0153800719772548,0.00297688142975747,0.0145264010568644,0.0117021907778467,0.00477572735110573,0.0249432030483222,0.00159741506196519,0,0.00317100533290893,0.0876209458913389,0.00800872122367294,0.03635623208706,0.0209739839034713,0.0181061590415824,0.0676491473081739,0.00133167212206618,0.00428638153788224,0.00381947921180922,0.0084331713984304,0.000672356136838482,0.00140836484224236,0.00645278313600546,0.00721147833337505,0.00371521379824611,0,0,0.0288200126518857,0,0.0738938154471853,0.0222839332423748,0.0094292946086828,0.0814748598506161,0.0277561011426801,0.00252985014412594,0.0244384489367438,0.0286786618363929,0.0192693200287386,0.0181951803940625,0.00464485145464549,0.0271757127725585,0.00903994020407822,0.0125214778962722,0.0334686321244075,0.034867820394785,0.0029571918127382,0.00038586788337519,0.0156608921723843,0.0147966444293415,0.000751237001311281,0.00672043591546175,0.00555421514406817,0.00119940478264022,0.000982111292082432,0.000679453823629266,0.000212090051317611,0.000657285918122607,5.47133654648724e-10,0.000642963875404603,0.000642765573418228,0.000284492218928218,0.0056087578583742,0.0035532906640957,0.00329700649929874,0.00512784591610489,0.00154677314395193,0.00211632552547318,0.00245380319614954,0.00540213458293179,0.000106079444160728,0.00246995373916474,0.0097665634277708,0.0160310362175361,0.000173057873546076,0.0107419414514101,0.0235612301450767,0.00685492916335804,0.00392006499548917,0.0033343815861417,0.00405990092005796,0.00324295346681506,0.000750680049637795,0.0084673375087569,0.0148888496817895,0.00742975736391785,0.00489890207928081,0.00116747060295418,0.000939457512369459,0.00273633696081156,0,0,0
P077,Vidrio y productos de vidrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51890361677633e-05,0.00187749382878904,0,0,0,0,0,0,0,0.0108431288832576,0.00338861046821446,0.00868948687634328,0.000151980859535856,0.000324053741612831,0.00210825955133242,0.00219104027800216,0,0,0,2.7015011721575e-08,0,0,0.00299456896820501,1.71973019693708e-05,0.0169955347947643,0.0428554203470391,0.0175131910128287,0,1.77521348963856e-05,0,0,0,0.00112012858910577,6.35134689801059e-07,7.26131275812501e-07,8.50038029619031e-07,5.5239441236077e-10,9.83723859389462e-06,0,7.44886280657353e-13,2.70059536968186e-06,0,0.00449631118557916,0.00162446927874345,0.0149669229721533,0.00111217132874655,0.164877254664956,0,0,0,7.64240282540291e-05,0,0.000238466286869186,0,0.00369882798705882,0,0,0,0,0,0.022303571307747,0.00139549360890068,0.0128519692838219,0,0.000158545181984431,5.70364036119719e-05,0,0.00166198186758054,0,0.000102028941830153,0.0110521480033151,3.54155177269217e-05,0.00215157144014827,0,0.000202597099963887,4.50866029965742e-06,0,2.82992424087285e-06,2.48984755138531e-07,0.000332372952531869,0.000329333858402398,0,7.89921533071018e-05,1.75175545338964e-09,1.23979167293936e-09,0,4.4208963676277e-06,0,1.19497535684351e-05,0,0.000255712006334756,8.99845423350783e-06,4.79106337241219e-06,0.000340299539557761,5.21307799765445e-07,0,1.44511608561407e-05,2.92829640295362e-06,0,0,0.000563025123743433,0.000169742922232565,0,0,0,0,7.91371680823345e-05,0.000119603800947159,0.000101669873569753,5.18659107442138e-05,5.9761820746426e-05,2.74335113689255e-05,0.00106652953756525,0.000950326819114207,0.00741510988323831,7.27654196372801e-06,0,9.11940327501871e-05,0,0,0,0
P078,Productos de cerámica y arcilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75191921029259e-06,0.000781014781078525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103890068316643,0,4.73494887341772e-06,0,0,0,0,0,0,0,0,0,0,0,7.17513995775625e-07,0,2.38741832010686e-10,5.85401570113506e-06,0,2.61989811012214e-13,0,0.000309571945998385,0,0,0,0,0.000728543948726988,0.00673332320018819,0.00759494442352942,0.0015345386055847,5.74900537044879e-05,0.00550766907646696,0,0,0.00986885924844226,0,0,0,0,0.0829419435488653,0,0,0.00194423325433399,0,2.78031897986087e-05,0.000130860101969981,0,0.0414629425597999,0.0370806946750282,0.00040866051665853,0.0178978872492284,2.17754974851908e-06,6.41612051945094e-07,0,0,2.75352774990618e-06,0,3.87640536837493e-06,0,0.000472947251096398,0.000261901711149768,0,7.17380882125045e-05,0,0,0,0,1.04467946050126e-09,0.00017297736009911,0,0,1.57632581644052e-05,1.71799950363114e-05,0,1.5809820992714e-07,4.25215642061034e-07,3.4512323270651e-06,4.93510363893556e-08,7.45723829458295e-06,0,3.27584840274563e-08,0.00354654562435197,0,0,0,0,0.000207897613323615,5.15263869349112e-05,3.15039236008531e-05,0.000257166985055663,0.00034629154580494,0.000169273994404418,6.41213318465451e-05,0.000139615058794293,2.57591192645399e-05,9.47985661578988e-05,0,0.000340352392911476,0.000107893017139968,0,0,0
P079,"Cemento, cal y yeso",0,0,0,0,0,0,0,0,0,0.000160312480938897,0.0021967283735522,0,0,0,0,0,0,0,0.0654830698947006,0,0,0,0.000526534786476783,0,3.26354299333012e-05,0,0,0,0,0,0,0.0070111494631824,0,6.17200734898694e-05,3.52811669099785e-05,0,0.000882520676074353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353237307665854,0.000680084425289115,0,0,0,0,0,0,0,0,0.00765013273969097,0,0,0,0,2.83205992949521e-07,0,0,0,0,0.00116867567621804,0,8.05924025569415e-06,0,0,0,0,0.00800172780343405,0.0386743640410112,0.317266037460019,0.0565797408588916,0.000215165799526814,0,0,0,0,0,0,0,0.00349948951803571,0,0,0.000142279031446398,0,0,0.00158130493728048,0,0.0718139738452853,0.0603750039031073,0.0728945658162205,0.0838475657294387,4.33814794346385e-06,2.65863340063644e-06,0,0,0,0,0.000290059251529409,0,0,4.88579015672207e-06,0,3.12684692431845e-05,0,0,0,0,2.20520764689729e-09,1.8250917835102e-06,0,0,0.000724462442315796,0,4.54803444067018e-07,2.4366042063777e-06,1.13776321571828e-05,0,2.11194764208406e-07,2.78142851029697e-05,0,6.23618031465133e-05,0.00102677247853558,0,0,5.21135014336712e-06,0,0.00698068811767899,0.000208773141836228,0.00237713238897207,0.000489208516691422,1.03905003027673e-06,0.000133175087711587,6.63414624533711e-05,0.00138415081839354,0.000619539049107643,0.000105905576658181,0,4.17123094771081e-05,0.000211942102924484,0,0,0
P080,"Artículos de hormigón, cemento y yeso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47643321221052e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61201284492561e-09,0,0,0,0,0,1.3887250277912e-06,0,0,0,7.56981684472296e-07,0,0,2.02504987318616e-06,0,0,0,0,2.15010147811911e-07,0,0,0,0,0.000150890641337484,0,0,0,0.00433847969727183,0.00603080695551279,0,0,0,0,0,0,0,0,0,0,0,5.98506842519712e-07,0,0,0.000924516503537001,0,0.0532600345290469,0.0707464244166228,0.0464206267799052,0.0317540454921716,3.55786755289421e-07,0,0,0,0,0,2.90645552096492e-05,0,0,2.029678775709e-05,0,0,0,0,0,0,0,0,0,0,0.000619103092316499,0,2.08148527848013e-05,8.5279112807003e-06,0,0,1.49803712627303e-07,7.42189320867792e-05,0,2.79881355985036e-06,0.00057926621327206,0,0,0.0341825806458873,0,0.00381611096357742,0.000256201957199435,0.00258414839261583,0.000534799290957984,5.24539556106219e-07,4.93706580149702e-05,0.000310992355001533,1.46060450357427e-05,0.000584680938535164,0.000375902950172142,0,0.000309994248215396,0.00063492877088777,0,0,0
P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186059020588068,0.00144985609256668,0,0,2.56724604809835e-07,0,1.04894906119928e-05,0,0,0,0,0,4.14491546333798e-05,3.94012768331508e-05,0,1.14741863970187e-08,0,0,0,0,2.40653694714798e-05,0.000323404391768221,1.28065153658978e-07,0,0,0,0,0,3.21453529526995e-08,0,0,2.3958739687112e-07,0.00327167743293982,3.42164531094011e-09,1.24090312359723e-05,0,0,6.86349259443387e-05,0,0.000133944884581925,5.43200866778281e-14,0.000892047185388474,0,0.000236619935435775,0,0.000151822292715997,0.000800206845767202,0.00254315104693638,0.000399138821560921,0.000496929863143112,0.0169715205423709,0.00140036617677183,3.22719749949835e-05,0.000527036309175816,0,0,0,0.0457529547728463,0,0,0,0.00176805771083371,0.000203768866000483,0,8.77517329644245e-05,2.45555092477922e-05,0,0.00151829160673306,0.00591645556040644,0.0294686215406516,0.009110911638201,0,0.00484953167990052,0,1.57306905455755e-06,3.03779197813714e-05,0,2.14857627773003e-10,0,0,4.33394084957757e-06,0,4.05309028584067e-06,0,0,0,0,0,0,0,1.06678859948352e-05,0.000337604506797387,0,0,0.000225298935456513,0,0,5.21833400772972e-05,9.2449055449056e-08,0,0,0.0027136284744563,0,0,0.00116538583536703,0,0.00388182191667904,1.45870743227536e-05,1.07496619132251e-05,2.08888985096663e-06,0,0,6.32084286024339e-06,1.03647058977645e-06,1.87187054517272e-05,2.0094567826691e-06,0,4.30378441336984e-05,9.07503567421725e-06,0,0,0
