codigo,producto,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152
P011,Tabaco y otras plantas no perennes,0,0,0,0,0,0,0.00561437563821544,0,0,0,0.0179346473184649,0,0,0,0.00020952676110496,0,0,0,0.00140163986056724,0,0.00510456101049361,0.00110833575837935,0,0.060505639853144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241468159537375,0.00213046604862945,0,0,0,0,0,0,1.77926510067885e-06,6.98849895815912e-09,0.011574978543412,0,0,0,0.0568597762114999,0.00272406524843119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130781692761489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035256226681451,0,0,0,0,0,0,0,0,1.13584827322424e-05,0,0,0,0,0,0,0,0,0.000481553210767932,0,0,0,0,0,0,0,2.69053575511854e-06,0,0,0,0,0,0,0,0,0,0,0,2.67591208060982e-05,0,0,0,0,0,2.26718796912391e-07,0,1.23499258924207e-09,0,0,0,3.63763254683979e-07,0,0.00122776110421759,6.52376441385542e-05,0,0,9.64983545274682e-05,0,0,0
P012,"Bananos, plátanos y otros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42326253293741e-05,0,0,0,0,0,0,0,0,0,0,0,1.64923154974146e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3479317663732e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19580087844131e-09,0,1.19101415910306e-08,2.16545008735052e-07,0,0,0,0,0,0
P013,Frutas tropicales y subtropicales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344960239225435,0.000753330547080204,0,0,0,3.31389612269454e-08,0,0,0,7.11245796182931e-10,0,0,2.68513857761618e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6016522502466e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51346605865892e-09,0,1.67359548836916e-09,1.1677109784327e-06,0,0,0,0,0,0
P014,"Berries, otras frutas y semillas de frutas",0,0,0,0,0,0,0.0114375456385988,0,0,0,0,0,0.00269382196310149,0.00108228163276285,0,0,0,0,0.00032829128118765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110591848264616,0.0173354513665606,5.77197355947376e-06,0,0.000567049157688151,0.000540465808393432,0,0,0,1.00966441033926e-05,0,0,0.000477004245140042,0,5.68226858300797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00891265468939e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177695353283128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72627958903281e-06,0,3.51000338406292e-05,2.07214729222398e-05,0,0,0,0,0,0
P015,Palma africana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159931172922208,0,0,0,0.000257045221689557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332836050239633,0.00285634205155575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P016,Café en grano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.615909020925e-06,0,0,2.48165959678372e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95454787844759e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55317958099507e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P017,Cardamomo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274061639864368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09479596460953e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P018,Caucho natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124821345093586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147710867133937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27072811035122e-05,0,0,0,0,0,0,0,0,0,8.049422091482e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P019,Propagación de plantas,0,0,0,0,0,0.000675697270774196,0.00044383593723631,0.000428146757967652,0.000556667713047057,8.40027417879921e-05,0.00350789136147932,0.00132835000315237,0.000397265225990371,0.000112842219485634,0.000262966509311121,7.03813085131185e-05,0.000201134384241925,0.000131142292771059,0.00588147462822331,0.00255307634187976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94570914928427e-09,0,1.87216216468857e-05,0,0,0,0,0,0,0,2.07051010646674e-07,0,0,3.32146629182211e-07,0,0,0,0,0,0,0,0,0,0
P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71045198901381e-07,0,0,0,0.00165557088748825,0,0,0,0,0,0,0,0,0,0,0,0.00317837351209205,0,2.12675221561842e-05,0.00110051276536741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05575856630518e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040029076166663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7341680897095e-07,0,0.00254654364689894,0,0,0,0,0,0,0
