codigo,producto,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152
P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041852864188806,0,0,21.7983706428194,0,0,0,0,0,0,0,0,0,0,0,0,0.00839500901294326,0,0,5.55847299305325e-08,0,0,0,0,0,0,0,12.3848544117002,0.325099196092579,0,0,0,0,0,0,0,0,0,0,0,0,0.149120433707246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1675887046625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595279527030987,0,0.0801798525284944,0,0,0,0,0,0,0
P035,Carne y despojos comestibles de ganado porcino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.236484299646,0,0,0,0,0,0,2.17808364094688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3771262163244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685831309047289,4.82277916160819e-07,0,0,0,0,0,0
P036,Carne y despojos comestibles de aves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2534319184176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.05393671067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975916291632786,0,2.49374743077624e-10,0,0,0,0,0,0,0
P037,Carne y despojos de otros animales y conservas y preparados de carne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117829971829662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2683908130725,3.70560712631009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.014294347457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029099042577939,0,0.0408386214463047,0.0950216626064785,0,0,0,0,0,0
P038,"Pescado congelado, preparado o en conserva y sus productos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102832370833767,0,0,0,0,0,0,0.000160445215649931,330.843669545447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87790398046406,0.0137679396516187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.058134255788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170789814145627,0,0.131672036156114,6.15513390236217e-06,0,0.0469511039146416,0,0,0,0
P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20064871819023,0,0,0,0,0,0,8.0551799810041e-05,0,153.892678956538,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18421038297144,34.7381862383996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2513531755174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253532125830291,0,0,0,0,0,0,0
P040,"Vegetales preparados o en conserva, legumbres y papas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74989736023207,0,0,61.0104175705062,0,0.0937323731265119,0,0,0,0,0,0,0,0,0,0,98.7305587089146,0,0,0,0.00082760635564845,0,0.000180646830195381,0,0,0,0,0,0,0,0,0,0,0,0.00395208299616889,0,0,0,2.41351961617426e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390655656368076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.753832856531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431063297942733,0,0,0,0,0,0,0.060671473810006,0,0.00047238904911083,2.68440674159727e-06,0,0.56257210141526,0,0,0,0
P041,Preparaciones y conservas de frutas y nueces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8716429124317,33.4279084553768,0,0,0.0607026903575718,0.112701436091065,0,0,0,18.14772233035,0,0,20.1430442230765,0,0.0740415795984628,0,5.13464872056691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5162464360226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320287896840391,0,0.029719200045918,0,0,0.0133129322139748,0,0,0,0
P042,Jugos de frutas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9635054924012,0,0,0,5.03452666925433e-15,0,0,0,0,0,0,4.39164329901764e-12,0,0.830197811798338,0,8.91932503816087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4517278305955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228426781031067,0,2.97996818887647e-09,2.00845660111445e-06,0,0,0,0,0,0
P043,Aceites de origen vegetal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357732075506102,0,0,0,0,0,0,5.22758286978603,3.19099770185307,0,0.402239806145836,0,2.00104562512327,0,268.396770928993,63.7840268493892,0.560064308058663,0.997743913689296,0,0,0,3.48793048472911,0.623512880287718,0,85.2748292201262,0.0883143642896843,0,0,0,0,0,0,0,0,0,0,0,0,5.50444836201938e-05,0,0,0,0,0.270808305870786,50.1065005729107,0,0.538456449839428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.4172399429218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83527296416963,0.256375809163233,0,0.0660738105824831,0,0,0.0364524126368036,0,0,0,0
P044,"Margarina, grasas y otros aceites de origen animal y vegetal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028567262573176,0,0,9.93649521477063,0,0,0.510024156327302,0,0,16.3217398617111,14.599259369746,2.32618308910037,4.5197764041567,2.40644590101017,0,15.9208106057907,186.41679287211,0.931562897518289,0,72.3890351768671,930.379531949595,0,0,0,0,0,0,0.251405446076399,0,0,0,0,0,0,0,0,0,0,0,230.608076446007,0.0640805086409411,0.263997923654465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3436324974282,2.35479301227329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79849945147676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043816348192211,0,0,0,0,6.9993381750233e-14,0,0,0,0
P045,Leche líquida y crema procesada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273779510644205,0,0,0,0,0,0,0,7.66313250728868,13.2543102454218,0,0,0,9.51395170657728,0,0,0.215199944675227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2246272263911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102561626334136,0,0.0872379482987239,4.88596956083126e-06,0,0,0,0,0,0
P046,Otros productos lácteos n.c.p.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577120315265536,0,0.482137209218805,0,0,0,4.23129407621931,8.46258815254699,20.4130819620941,47.7918395503871,0,0,0,30.2306067697072,0,0,41.0471065213936,0,0,0,0,0,0.00120092081829322,0,0,0,0,0,0,0,0,0,0,0,0.000178140008810702,0,0.21027418997858,0,0,0.903720989418323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017608790638967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.240551826176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.158597978082,4.03714228975283,0,0.263316766725765,0,0,0,0,0,0,0
P047,Harina de trigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046904213164333,0,0,0,0.000613687503467642,0,0,0,0,0,0,0,0,161.788907464488,7.49242546018209e-06,0,35.7437205815231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0253666562307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900780340893559,0,0.0153934693114898,0,0,0.000965269144940291,0,0,0,0
P048,Arroz sin cáscara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0835510828484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24286316280119,0.0590562055653938,0,0.025234570999146,2.90853563976093e-08,0,0.277029333600564,0,0,0,0
P049,"Otros productos de molinería, almidones y productos de almidón",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3095013583288,13.0817858753809,0,0,4.96537682910868,0,0,0,0,0.0396678016927131,0.0652852925438769,0,0,88.3952558886845,53.4085027632848,22.8817284412259,0,191.709437983251,0.000584680020870345,0.0660884287485945,48.2281178717692,0.000303830075995399,0,3.15863335859502e-05,0,0,0,0,15.6562431307039,17.6307625035859,0,0,0,0,0,4.68539612070003e-06,0,0.0473951100755257,0.914901312903068,1.07144389647938,1.64078772348818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144318792510716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6975903454603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765947127377794,0,0,0,0,17.4803325306093,1.81072948292696,0,0.34050867479662,0,0,0.348292605355164,0,0,0,0
P050,Pan y otros productos de panadería y repostería n.c.p.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24063354896088,0,0,0,0.285943245789148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.495240362463,0,0,0,0,0,0,0,5.63058640121514e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167822908019724,0,0.000457540477854342,0,0,0.000253950413197757,0.0916346479958136,0,1.33603843266439e-09,0.110230807215591,0,0.0284707761292554,0,0,0,0
P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",0,0,0,0,0,0,0,0,0,0.0580245649069975,0,0,0,0,0,0,0,0,0,0,0.0171623550126963,0,0,0.0121719583530217,0,5.86227594245869e-12,0,0,0,0,0,0,0,0,0,0,6.02241347313723e-11,0,0,0,0.00106328605619369,0.00333246130960535,0,0,0,0,0,0,0.00808982245212794,0.73908162605687,0,0,0.467607505239137,0.833658171963794,0,0.00782464577760275,0.479020237397776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53519734585122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65771655208386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863351191152667,0.000819013657739429,0,0,0,0,0,0,0,0,0
P053,Productos alimenticios n.c.p.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90962762328437,48.4704739907008,0,1.99124274751692,1.10549231751427,0,27.3595871463551,0.587494215614837,0.186473144651991,4.24074829048668,7.41220927940978,2.55743198027923,0,27.4535498551193,107.598340356855,0,0,258.750497858646,0.342814554264838,1.04960543786794,13.973004235894,693.417870741264,0,0.000862808772810099,0,0,0,0,0,0,0,0,0,0,0,0.000127985758968511,0,2.92689178162139,0.598615061977547,3.1058273859111,0.024287810378195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126511413662309,0,0,0,0,0,0,0,0,0.275383275387044,0,0,0,0,0.00856855613576369,0.00500029677247221,0,0,556.507240687869,0,0,0,0,0,0,0,0,0,0,0,0.0728791711066405,0,0,7.11163521565028e-05,0.33266041464164,8.14278114851271e-06,0,0,0,0,0,0,0,0,0.201580247271086,0.000778827451376452,0.000853268334515303,0.0010697360392327,0,1.03813095018458e-09,0.118375458898493,0.0189626585618423,4.04445736650385,0.00203072805813846,0,3.75774361264902,0.21862221468923,0,0,0
P054,Preparados para alimentación animal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66854204649213,5.87456954190279,57.7102766921315,9.70634628914526,15.2978548502593,0.0686747516262115,0.335795823914239,0.00528400890818266,2.99130246617547,36.9000234729766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9204215580939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34428752184777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4718781748968e-13,0,0,0,0,0,3.71968081336327e-15,0,0,0,0,0,0,0,0,0,0,6.66877509702783e-17,0,0,0,0.264774944235351,0,0,0,0,9.20896656500996e-08,0,0,0,0,0,0,0,0,0.0810033215051903,0.0195536890279235,0.0732741856104349,0.155831187596938,0,0.180524924710563,2.93638516509043e-05,0,1.00429926094131e-10,0.0184956730983499,0,0,5.77492346240523e-16,0,0,0
P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07002895857869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0280229888491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169924547583476,26.6071852357194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05073170305778e-07,0,0,0,2.50594050583067e-05,0,9.10365070003541e-11,0,0,0,0
P056,Malta y cerveza de malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.2286440215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189315777945807,6.75033231543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62317247420411e-06,0,0,0,0,0,0
P057,Bebidas no alcohólicas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97627470508701,0,0,0.0965559937747757,0.158911914234183,0,0,0,0,0,0,0.74714336549808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387401669808085,32.8592372556279,0,0,0,0,0,0,0,2.77220235739316e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73886305349019e-05,0,0.0040070353342556,0,0,0,5.47467665404067e-07,0,0.164598451433418,9.37079541086611e-06,0,0.0703345056136871,1.98423857344549e-12,0,0,0
P058,Aguas minerales y otras aguas embotelladas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744605630159733,1.93875595332894e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436496355158802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288433697462267,1.45787898946656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000283678311467205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414672495593373,0.000685245890886018,0,0.00860586183901586,3.23926494892238e-05,0,0.00381185798062528,4.30348671195263e-12,0,0,0
P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",1.15818041578465,0,0,0,0.0340773279988172,5.50553913779226,1.06219601348266,0.630148199478745,1.93264603309128,0,0,10.007250176617,0,0,0,1.00493732416854,0,0,0,0,0,0,0,0,0,0.740364781052789,0,0,1.12256169623256,4.97775711569454,0.225513547071125,1.41253181756044,0,2.48192827477299,0,0,0.00332364690028613,0,0,0,0,0,0,0,0,0,3.92663903490524,0,0.204690887972708,3.71526749484298e-12,0.0270588272981254,3.48792181623933,0.128155743822828,0.528960258582966,0.358699192059524,0.00237151999168728,0.233468186833028,0.0399153589334668,568.734157458478,952.509080663874,3.86831585920821,26.175807712917,0.00275269586622911,1.66893380177789,3.01592393719599,0.0702446525612606,1.23065146339167,0.00351197862245259,0,0.0145357714881405,11.560668655363,0.509681474223151,0,7.28766678701696,0.858945771297051,17.8607606821311,0.248600686740211,0.916077370703181,3.36350320303218,0,0.0131397472689687,0.159929165953837,0.0296671340309293,0.00336187681278986,0.313852669580884,0,0,0.354865330580315,0,0,0,85.2726625839811,7.43221114018493,0.0127166451392967,0.363759190174771,0.317738217004221,0,0.0022547820726924,3.17475969050483e-05,4.15578882347816,0.641699072716918,3.09645447525311,1.88753475109492,0,0.240393852741761,0.082359061899534,0,0.120903790860696,0.0532629273901867,14.5565190027408,1.6508772575387,0.0248457302080223,0.0105768369384082,0.0113685940937121,0.0573264768964,0,0.0184052983676258,0,0.00472385863973199,0,0.0015645499380311,7.96944214451092e-06,1.33675062554311,2.61656410400937,0.211274888045467,0,0.143513971211467,0.000815886653664825,0.586547788662453,0,0.0430166538726671,4.18026640404995,0.035099122017442,0,0.072095237587306,74.1989379455031,1.77768371744256,0.40816730383134,1.74075871637454,2.90728765810489,0.0777132223402969,0.724298485503521,12.2194458231597,2.10429581395857,3.14651631294814,2.17090576858935,0,0.400605607656993,6.38577399578464,0,0,0
P060,"Prendas de vestir, adobo y teñido de pieles",0,0,0,0,0,3.17885364036552,0.800038858198958,0.471717204210923,1.3901250296903,0,0.599680903042228,0,0,0,0,0,0,0,0.526471117357938,0,0.189951890997203,0,3.24839295516187,0.142911173476384,0.560751130385598,0,0,0,0,0,0.105856950857545,0.420923569285708,0.0424464847545128,1.04476089327086,0,1.53638832071337,0.580766491539732,0.0364313135674285,0.0317123047161932,0.127737331858271,0.0376348746646038,0.120828463057803,0.252259763549973,0.06706632121047,0.072949468737415,0.136512229120526,0.514561530186989,0.0127342349103706,0.224246813428336,0.805317303255274,0.0196292568650208,0,0.728190966812919,0.290516373339622,0.000926150790812364,0.282705585947143,1.31013718460645,0.227099481707485,0.751556337822492,25.6058684154411,1.34650464561395,0.216766816136716,0.0749534744819901,0,0.0146481697233209,0.0806748133155041,0.146478587551883,0.000705177094483668,0,0.0112842774857834,2.84993417431504,0.161952370586045,2.9666962459186,0.353645993042036,0.244982184266788,5.55398860945417,0.122894645788362,0,0.000800543857501527,1.68746628800117e-05,0.000180164652799695,0.707185433826447,0.000591694804940441,0,0.0214391835439775,0,0,0.132532926334287,0,0,0.192856908805288,3.93772680248061,0.481903478580383,0.259478381714052,1.52751931730858,0.653273812617274,0,0,0,0.00856064265310548,0.548586943128402,15.415690656005,4.38539814547995,0.688888757815933,1.83938484857945,0.127169205755362,0.0267914594243804,1.08364419663041,0.236410131061162,0.529501027487945,12.5836209415511,0.117128114664004,0.0603831640281711,1.62721081876713,5.11445467207465,0.0308396059258821,0.845365785451195,0,1.37295382429547,0.229732878525257,0.0220366501194779,0.594223813183229,0.659597922591501,0.76833953230032,0.421016210024009,3.01005471651099,1.67602811413232,11.1535265426121,2.20622282871957,0.118710725224056,0.617686401937732,1.25203390086339,0.292417247038232,0,0.120548803324273,4.86209112656798,4.96235597530585,2.14000648960119,0.675770668427327,12.9094610159599,0.0537376708710242,14.1050372055534,3.26128801164991,3.02735161810057,2.15427636870943,2.28495463834632,0.011466030572372,2.34765095978905,4.77988021209174,0,0,0
P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,2.06947706443926e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209916282096529,0.108120981768727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48595756069423e-06,0,0,0,0,0,0.688284266510079,73.7892016553043,29.5834362121,37.5933688109635,0,0,0.00382433011605573,0,9.51311108295016e-06,0.000136384151555483,0,0.00168150042165146,0,0,0.0164352965008955,0,8.79047036244272e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1017368758058,0.456006574682702,0,0,0.50382699981852,0,0,0,0,0,2.68798643135278,1.95237558236949,0.15015357497449,0.0142984669306333,0.000769428506819232,0,0.0851089863929535,0.0262744587994654,0.0205009053839592,0.0585330264462506,0.382607475106462,0,0,0,0,0,0,0.0723877404990525,0,0.00140855299803492,3.9273559021743e-07,0.0858602661181832,0.209141969278896,0.0649143331842299,0.00234957129338196,0.341467798293112,0.0643725952173412,0,0.0429923449561822,8.76565918873874e-12,2.51348068616986e-07,0.0600743346410643,0,4.00224849590931e-06,0,0.040565950414378,0.00150978621161094,0.0025053749315985,0.0207235519721552,0.00157450604659093,0.172131105837691,0.00823337386252731,0.000460721981784632,0.451956409481221,0.0388632273365711,0,0.387732874613039,0.0247539216868762,0,0,0
