codigo,producto,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152
P021,Ganado bovino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61531636670407,0,0,0.000378625239808747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P022,Ganado porcino y otro tipo de animales vivos n.c.p.,0,0,0,0,0,0,0.000198403663076636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669318457515959,0,0.130846732521315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P023,Aves de corral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124543113627145,0,0,0,0,0,0,0,0,0,0,0,0,0.603779221227246,0.0623485562217041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57448653901369e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P024,Leche cruda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371651838011517,0.344607405667599,0,0,0,0,0,0,0.000341459219173712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P025,Huevos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566069559399513,0,0,0,0,0,9.58078123686939e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107987858283816,0,0,0,0,0,0,0.020231373331811,0,0,0.0012411171407114,0,0.000510613592075754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01488659398076e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643606860956543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64653167554385e-05,0,0,0,0,0,0,0
P026,Otros productos de animales vivos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100937410530012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797478647411,0,0,0,0,0,5.9847103462315e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119443435503455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62171068470856e-08,0,0,0,0,0,0,0,0,0
P027,Troncos de madera y leña,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567113917983081,0,0,0,0,0,0,0,0,0,0,0.0256069046795061,0,0,0,0,0,0,0,0.00364349482396318,0.00332467626801578,0.000864404685540809,0,0,0,0.00245213048736908,0,0,0,0.00180545550844501,0.001723369720076,0,0,0.000974677666897844,0.0110398666327667,0.0588046861172323,0.000449609690809586,0.000119649060790569,0,0,0,0,0,0,0,0,0.00230088583605414,0.256170715554599,0,0,0,0,0,0,0,0,0,0.000231351940656976,0.00185720350820605,0,0,0,0.0365006694501401,0.000759349896763858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314398666326499,0,0.002817658180228,0,0,0,0,0,0,1.32199690629002e-07,0,0,0,0,0,0,0,0,0.000407831092157691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P028,Productos forestales no madereros,0,0,0,0,0,0,0,0,0,0,0,0,0.00135886516943722,0,0,0,0,0,0.00294847752544875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07621555639766e-08,0,0,0,0,0,0,0,0,0,0,0,0,7.9777008325601e-07,0,0,3.12251975329945e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12448245596569e-05,0,0.000353106129550817,2.67879096394612e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47287468569481e-05,0,0,0.000110306143940772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024384286994137,0,3.70221034063205e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P029,"Peces vivos, frescos o refrigerados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523161013717189,0,0,0,0,0,0,0,0,0.0169726848718563,0.00835393202173685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329878574556337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67168265021451e-05,0,0,0,0,0,0
P030,Crustáceos sin congelar y otros productos de la pesca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417453464851932,0,0,0,0,0,0,0,0,0.00472866544619601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000573461891834618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843184830921206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
