indicador_id,indicador,unidad,criterio_desempate,posicion_ordenada,rango_con_empates,codigo,producto,producto_produccion_cero,apto_para_simulacion,estado_simulacion,valor
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,1,1,P036,Carne y despojos comestibles de aves,False,True,apto,2.36674459892313
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,2,2,P035,Carne y despojos comestibles de ganado porcino,False,True,apto,2.35180574639109
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,3,3,P016,Café en grano,False,True,apto,2.08956023340053
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,4,4,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",False,True,apto,2.02340021077659
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,5,5,P018,Caucho natural,False,True,apto,1.9958577340132
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,6,6,P045,Leche líquida y crema procesada,False,True,apto,1.9821483701021
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,7,7,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,False,True,apto,1.98166820672735
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,8,8,P023,Aves de corral,False,True,apto,1.97239514159786
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,9,9,P037,Carne y despojos de otros animales y conservas y preparados de carne,False,True,apto,1.95783119298782
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,10,10,P046,Otros productos lácteos n.c.p.,False,True,apto,1.92770447250568
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,11,11,P080,"Artículos de hormigón, cemento y yeso",False,True,apto,1.89875287602272
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,12,12,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,False,True,apto,1.8547982893645
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,13,13,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",False,True,apto,1.84887160698701
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,14,14,P024,Leche cruda,False,True,apto,1.8487218165075
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,15,15,P111,Servicio de suministro de comidas y bebidas,False,True,apto,1.82783041002092
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,16,16,P113,Servicios de banco central,False,True,apto,1.82722001427535
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,17,17,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",False,True,apto,1.81739059608039
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,18,18,P017,Cardamomo,False,True,apto,1.81583195822136
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,19,19,P043,Aceites de origen vegetal,False,True,apto,1.80693624625906
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,20,20,P092,Muebles,False,True,apto,1.76913013864914
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,21,21,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,False,True,apto,1.75792050740315
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,22,22,P057,Bebidas no alcohólicas,False,True,apto,1.74084031357767
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,23,23,P114,Otros servicios financieros y servicios de banca de inversión,False,True,apto,1.72564405512379
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,24,24,P074,Otros productos químicos,False,True,apto,1.72486015434598
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,25,25,P137,Servicios públicos del gobierno general,False,True,apto,1.71433266366585
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,26,26,P099,Edificaciones no residenciales,False,True,apto,1.71147851592574
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,27,27,P139,Otros servicios administrativos,False,True,apto,1.69729627742901
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,28,28,P100,Obras de ingeniería civil,False,True,apto,1.69435813854528
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,29,29,P040,"Vegetales preparados o en conserva, legumbres y papas",False,True,apto,1.69386721127491
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,30,30,P116,"Servicios de seguro, reaseguro y fondos de pensiones",False,True,apto,1.69232895842324
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,31,31,P101,Servicios generales y especializados de construcción,False,True,apto,1.68873814775874
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,32,32,P019,Propagación de plantas,False,True,apto,1.68731144417733
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,33,33,P010,Caña de azúcar y otras plantas azucareras,False,True,apto,1.68693936358317
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,34,34,P148,Servicios de asociaciones que sirven a los hogares,False,True,apto,1.68615727385742
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,35,35,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",False,True,apto,1.68424077564051
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,36,36,P030,Crustáceos sin congelar y otros productos de la pesca,False,True,apto,1.68388643177874
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,37,37,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,False,True,apto,1.68375127508284
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,38,38,P050,Pan y otros productos de panadería y repostería n.c.p.,False,True,apto,1.67175547969703
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,39,39,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",False,True,apto,1.66458053552275
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,40,40,P042,Jugos de frutas,False,True,apto,1.65030506785183
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,41,41,P098,Edificaciones residenciales,False,True,apto,1.60270999891624
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,42,42,P026,Otros productos de animales vivos,False,True,apto,1.59059510888455
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,43,43,P060,"Prendas de vestir, adobo y teñido de pieles",False,True,apto,1.57984188321217
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,44,44,P108,Otros servicios de apoyo al transporte,False,True,apto,1.57966390920111
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,45,45,P117,Servicios auxiliares de la intermediación financiera,False,True,apto,1.57091077604947
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,46,46,P053,Productos alimenticios n.c.p.,False,True,apto,1.55783738529888
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,47,47,P078,Productos de cerámica y arcilla,False,True,apto,1.55421670142235
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,48,48,P079,"Cemento, cal y yeso",False,True,apto,1.553470572181
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,49,49,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",False,True,apto,1.54794137814106
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,50,50,P124,Servicios de publicidad y estudios de mercado,False,True,apto,1.53022503080047
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,51,51,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",False,True,apto,1.52590619476474
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,52,52,P109,Servicios postales y de mensajería,False,True,apto,1.5221151882681
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,53,53,P110,Servicio de alojamiento,False,True,apto,1.51213124449256
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,54,54,P077,Vidrio y productos de vidrio,False,True,apto,1.50431204851078
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,55,55,P067,Productos de la impresión,False,True,apto,1.50427403131689
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,56,56,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",False,True,apto,1.49811157172438
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,57,57,P054,Preparados para alimentación animal,False,True,apto,1.49542281783249
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,58,58,P107,Servicios de almacenamiento y depósito,False,True,apto,1.48789596584946
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,59,59,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",False,True,apto,1.48711653421006
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,60,60,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",False,True,apto,1.48461999971634
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,61,61,P041,Preparaciones y conservas de frutas y nueces,False,True,apto,1.4844923460342
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,62,62,P003,Leguminosas (legumbres secas) y semillas oleaginosas,False,True,apto,1.48260494104398
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,63,63,P147,Servicios de asociaciones que sirven a las empresas,False,True,apto,1.4819731191715
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,64,64,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",False,True,apto,1.48182959516443
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,65,65,P056,Malta y cerveza de malta,False,True,apto,1.47655713254374
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,66,66,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",False,True,apto,1.47480031627593
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,67,67,P004,Arroz,False,True,apto,1.47336547691917
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,68,68,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",False,True,apto,1.47144884394016
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,69,69,P025,Huevos,False,True,apto,1.46938999863841
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,70,70,P091,Equipo de transporte,False,True,apto,1.46917745092275
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,71,71,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",False,True,apto,1.46621387070247
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,72,72,P145,Otros servicios de atención de la salud humana,False,True,apto,1.45986030686962
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,73,73,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",False,True,apto,1.45356007203976
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,74,74,P106,Otros tipos de transporte,False,True,apto,1.44705954100446
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,75,75,P049,"Otros productos de molinería, almidones y productos de almidón",False,True,apto,1.44685048291357
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,76,76,P064,Pasta de papel y papel,False,True,apto,1.44394866818758
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,77,77,P012,"Bananos, plátanos y otros",False,True,apto,1.43769407234383
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,78,78,P096,Agua natural y distribución de agua natural,False,True,apto,1.43552165116684
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,79,79,P066,Productos de la edición,False,True,apto,1.42805558890476
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,80,80,P093,Otros artículos n.c.p.,False,True,apto,1.42374012489872
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,81,81,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),False,True,apto,1.42203882274183
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,82,82,P075,Productos farmacéuticos,False,True,apto,1.41687322732776
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,83,83,P009,Raíces y tubérculos,False,True,apto,1.41625563642363
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,84,84,P065,Envases de papel y cartón,False,True,apto,1.4069160380649
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,85,85,P121,Servicios de tecnología de la información,False,True,apto,1.40364098698688
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,86,86,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",False,True,apto,1.39223775059157
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,87,87,P015,Palma africana,False,True,apto,1.39211115210022
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,88,88,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",False,True,apto,1.38783843759411
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,89,89,P071,"Abonos, fertilizantes y pesticidas",False,True,apto,1.38699355470161
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,90,90,P072,"Pinturas, barnices, tintas y productos relacionados",False,True,apto,1.3851756919375
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,91,91,P136,Servicios de manufactura,False,True,apto,1.3776890527716
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,92,92,P105,Servicio de transporte de carga por vía terrestre,False,True,apto,1.37323148102142
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,93,93,P048,Arroz sin cáscara,False,True,apto,1.37187532202482
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,94,94,P033,Minerales no metálicos,False,True,apto,1.37169817180717
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,95,95,P002,Frijoles,False,True,apto,1.366652332949
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,96,96,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",False,True,apto,1.36629502237007
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,97,97,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",False,True,apto,1.36338874059401
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,98,98,P123,"Otros servicios profesionales, científicos y técnicos",False,True,apto,1.36167799609588
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,99,99,P125,Servicios de arrendamiento o alquiler sin operador,False,True,apto,1.36060857035232
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,100,100,P058,Aguas minerales y otras aguas embotelladas,False,True,apto,1.35482650746658
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,101,101,P032,Minerales metálicos,False,True,apto,1.35224526427173
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,102,102,P011,Tabaco y otras plantas no perennes,False,True,apto,1.35096080783034
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,103,103,P031,Petróleo crudo y gas natural,False,True,apto,1.3489500808731
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,104,104,P144,Servicios médicos y dentales,False,True,apto,1.34515783390527
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,105,105,P102,Servicios de comercio,False,True,apto,1.34485937290511
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,106,106,P129,Servicios de limpieza,False,True,apto,1.33991421609189
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,107,107,P028,Productos forestales no madereros,False,True,apto,1.32678000529741
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,108,108,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",False,True,apto,1.32588620525068
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,109,109,P112,"Servicios de información, telecomunicaciones y radiodifusión",False,True,apto,1.32417120044039
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,110,110,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",False,True,apto,1.31788842907352
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,111,111,P104,Servicio de transporte de pasajeros por vía terrestre,False,True,apto,1.31701041823992
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,112,112,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",False,True,apto,1.31595903047306
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,113,113,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",False,True,apto,1.3144518820103
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,114,114,P076,Productos de caucho y plástico,False,True,apto,1.30068001911502
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,115,115,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",False,True,apto,1.30001521875469
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,116,116,P021,Ganado bovino,False,True,apto,1.29301124049095
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,117,117,P005,Otros cereales,False,True,apto,1.29213539090717
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,118,118,P014,"Berries, otras frutas y semillas de frutas",False,True,apto,1.29096741193776
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,119,119,P143,Servicios de hospitalización,False,True,apto,1.28555138932388
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,120,120,P130,Servicios telefónicos de centros de llamadas,False,True,apto,1.28299928058001
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,121,121,P007,Sandías y melones,False,True,apto,1.27887415276141
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,122,122,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,False,True,apto,1.27440289033316
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,123,123,P001,Maíz,False,True,apto,1.27092172457894
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,124,124,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,False,True,apto,1.2673536535057
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,125,125,P047,Harina de trigo,False,True,apto,1.26569033682356
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,126,126,P084,Otros productos elaborados de metal,False,True,apto,1.26174861054578
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,127,127,P006,Hortalizas,False,True,apto,1.25396852382601
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,128,128,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",False,True,apto,1.25099861673268
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,129,129,P133,Servicios de reparación de otros bienes,False,True,apto,1.24569315644221
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,130,130,P083,Productos metálicos estructurales y sus partes de hierro o de acero,False,True,apto,1.24547985536002
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,131,131,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",False,True,apto,1.23755628738919
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,132,132,P029,"Peces vivos, frescos o refrigerados",False,True,apto,1.23228338242652
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,133,133,P008,Ejotes y arvejas,False,True,apto,1.23046750913252
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,134,134,P094,Residuos y desechos,False,True,apto,1.22270517360745
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,135,135,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,False,True,apto,1.19894042544323
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,136,136,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",False,True,apto,1.19615277024923
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,137,137,P013,Frutas tropicales y subtropicales,False,True,apto,1.19501587919587
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,138,138,P038,"Pescado congelado, preparado o en conserva y sus productos",False,True,apto,1.19385546206971
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,139,139,P068,"Gasolinas, diésel oil y fuel oils",False,True,apto,1.18756649778355
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,140,140,P027,Troncos de madera y leña,False,True,apto,1.15903914695124
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,141,141,P149,Otros servicios,False,True,apto,1.15880792371108
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,142,142,P142,Servicios de enseñanza,False,True,apto,1.15816347630356
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,143,143,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,False,True,apto,1.12857197258112
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,144,144,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",False,True,apto,1.10713101643705
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,145,145,P118,Servicios de alquiler de vivienda,False,True,apto,1.08741642826434
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,146,146,P069,"Aceites, grasas lubricantes y otros aceites preparados",True,False,solo_completitud_algebraica,1
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,147,146,P086,Electrodomésticos y sus partes,True,False,solo_completitud_algebraica,1
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,148,146,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",True,False,solo_completitud_algebraica,1
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,149,146,P089,"Equipo y aparatos de radio, televisión y comunicaciones",True,False,solo_completitud_algebraica,1
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,150,146,P150,Servicios domésticos,False,True,apto,1
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,151,146,P151,Compras directas en el exterior por residentes,True,False,solo_completitud_algebraica,1
multiplicador_produccion_domestica,Multiplicador de producción doméstica,millones por millón de demanda final,codigo_ascendente,152,146,P152,Compras directas en el territorio nacional por no residentes,True,False,solo_completitud_algebraica,1
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,1,1,P047,Harina de trigo,False,True,apto,0.600595310263131
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,2,2,P038,"Pescado congelado, preparado o en conserva y sus productos",False,True,apto,0.590872470540308
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,3,3,P083,Productos metálicos estructurales y sus partes de hierro o de acero,False,True,apto,0.555630658677894
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,4,4,P076,Productos de caucho y plástico,False,True,apto,0.522764396413983
